timestamp_utc,density_mass_g_cm3,pump_press_a_mpa,pump_press_b_mpa,pump_rate_all_m3_min,pump_total_all_m3,water_rate_m3_min
2025-08-14T02:32:54.730000,1.461227,0.066866,0,0,4364.191,0
2025-08-14T02:32:59.741000,1.472982,0.067438,0,0,4364.191,0
2025-08-14T02:33:04.838000,1.479311,0.067619,0,0,4364.191,0
2025-08-14T02:33:09.850000,1.481301,0.066864,0,0,4364.191,0
2025-08-14T02:33:14.947000,1.465025,0.056672,0,0,4364.191,0
2025-08-14T02:33:19.958000,1.487088,0.064598,0,0,4364.191,0
2025-08-14T02:33:25.056000,1.45761,0.061196,0,0,4364.191,0
2025-08-14T02:33:30.067000,1.465386,0.060051,0,0,4364.191,0
2025-08-14T02:33:35.165000,1.476418,0.067558,0,0,4364.191,0
2025-08-14T02:33:40.176000,1.488534,0.067427,0,0,4364.191,0
2025-08-14T02:33:45.274000,1.473705,0.067998,0,0,4364.191,0
2025-08-14T02:33:50.285000,1.477322,0.069068,0,0,4364.191,0
2025-08-14T02:33:55.382000,1.477503,0.077622,0,0,4364.191,0.169448
2025-08-14T02:34:00.394000,1.453631,0.077015,0,0,4364.191,0.165413
2025-08-14T02:34:05.491000,1.437717,0.069194,0,0,4364.191,0.169448
2025-08-14T02:34:10.502000,1.463578,0.070261,0,0,4364.191,0.169448
2025-08-14T02:34:15.600000,1.42343,0.074793,0,0,4364.191,0
2025-08-14T02:34:20.611000,1.408782,0.066347,0,0,4364.191,0
2025-08-14T02:34:25.709000,1.426866,0.211983,0,0,4364.191,0
2025-08-14T02:34:30.720000,1.463759,0.329208,0,0,4364.191,0
2025-08-14T02:34:35.818000,1.442057,0.477124,0,0,4364.191,0
2025-08-14T02:34:40.829000,1.318902,0.463139,0,0,4364.191,0
2025-08-14T02:34:45.926000,1.129919,0.47825,0,0,4364.191,0
2025-08-14T02:34:50.938000,1.132813,0.478803,0,0,4364.191,0.169448
2025-08-14T02:34:56.035000,1.134802,0.470758,0,0,4364.191,0
2025-08-14T02:35:01.046000,1.1386,0.440855,0,0,4364.191,0
2025-08-14T02:35:06.144000,1.141855,0.436787,0,0,4364.191,0
2025-08-14T02:35:11.155000,1.145833,0.406976,0,0,4364.191,0
2025-08-14T02:35:21.264000,1.146195,0.837722,0,0,4364.191,0
2025-08-14T02:35:26.275000,1.14728,0.872825,0,0,4364.191,0
2025-08-14T02:35:31.373000,1.146557,0.870939,0,0,4364.191,0
2025-08-14T02:35:36.384000,1.168077,0.873211,0,0,4364.191,0
2025-08-14T02:35:41.482000,1.160663,0.875408,0,0,4364.191,0
2025-08-14T02:35:46.493000,1.161567,0.869812,0,0,4364.191,0
2025-08-14T02:35:51.590000,1.166992,0.870447,0,0,4364.191,0
2025-08-14T02:35:56.602000,1.169886,0.865928,0,0,4364.191,0
2025-08-14T02:36:01.699000,1.168077,0.881263,0,0,4364.191,0
2025-08-14T02:36:06.710000,1.166992,0.87377,0,0,4364.191,0
2025-08-14T02:36:11.808000,1.166631,0.872098,0,0,4364.191,0
2025-08-14T02:36:16.819000,1.167173,0.873771,0,0,4364.191,0.165413
2025-08-14T02:36:21.917000,1.168981,0.868672,0,0,4364.191,0.169448
2025-08-14T02:36:26.928000,1.168439,0.872637,0,0,4364.191,0.169448
2025-08-14T02:36:32.026000,1.173503,0.863067,0,0,4364.191,0.169448
2025-08-14T02:36:37.037000,1.172598,0.862434,0,0,4364.191,0.169448
2025-08-14T02:36:42.134000,1.177119,0.86015,0,0,4364.191,0
2025-08-14T02:36:47.146000,1.177119,0.858912,0,0,4364.191,0
2025-08-14T02:36:52.243000,1.15361,0.856213,0,0,4364.191,0
2025-08-14T02:36:57.254000,1.160663,0.029536,0,0,4364.191,0
2025-08-14T02:37:02.352000,1.158131,0.029718,0,0,4364.191,0
2025-08-14T02:37:07.363000,1.157407,0.030038,0,0,4364.191,0
2025-08-14T02:37:12.461000,1.157588,0.022645,0,0,4364.191,0
2025-08-14T02:37:17.472000,1.158854,0.013915,0,0,4364.191,0
2025-08-14T02:37:22.570000,1.159035,0.015303,0,0,4364.191,0
2025-08-14T02:37:27.581000,1.158854,0.015873,0,0,4364.191,0
2025-08-14T02:37:32.678000,1.159035,0.020085,0,0,4364.191,0
2025-08-14T02:37:37.690000,1.158492,0.020085,0,0,4364.191,0
2025-08-14T02:37:42.787000,1.157407,0.02323,0,0,4364.191,0
2025-08-14T02:37:47.798000,1.113281,0.018168,0,0,4364.191,0
2025-08-14T02:37:52.896000,0.063838,0.042184,0,0,4364.191,0
2025-08-14T02:37:57.907000,0.045392,0.022667,0,0,4364.191,0
2025-08-14T02:38:03.005000,0.009223,0.013593,0,0,4364.191,0
2025-08-14T02:38:08.016000,0.975297,-0.004344,0,0,4364.191,0
2025-08-14T02:38:13.114000,0.987956,-0.004529,0,0,4364.191,0
2025-08-14T02:38:18.125000,0.570747,-0.010234,0,0,4364.191,0
2025-08-14T02:38:23.222000,1.101165,-0.0034,0,0,4364.191,0
2025-08-14T02:38:28.234000,1.16645,-0.002268,0,0,4364.191,0
2025-08-14T02:38:33.331000,1.152163,-0.001686,0,0,4364.191,0
2025-08-14T02:38:38.342000,1.088867,-0.005288,0,0,4364.191,0
2025-08-14T02:38:43.440000,1.091942,-0.004536,0,0,4364.191,0
2025-08-14T02:38:48.451000,1.092484,-0.011823,0,0,4364.191,0
2025-08-14T02:38:53.549000,1.093931,-0.011459,0,0,4364.191,0
2025-08-14T02:38:58.560000,1.092303,-0.016999,0,0,4364.191,0
2025-08-14T02:39:03.658000,1.094835,-0.026067,0,0,4364.191,0
2025-08-14T02:39:08.669000,1.095558,-0.024891,0,0,4364.191,0.169448
2025-08-14T02:39:13.766000,1.093207,-0.026192,0,0,4364.191,0.169448
2025-08-14T02:39:18.778000,1.094835,-0.0289,0,0,4364.191,0
2025-08-14T02:39:23.875000,1.094293,-0.021595,0,0,4364.191,0
2025-08-14T02:39:28.886000,1.09375,-0.013034,0,0,4364.191,0
2025-08-14T02:39:33.984000,1.095016,0.000562,0,0,4364.191,0
2025-08-14T02:39:38.995000,1.094293,-0.012956,0,0,4364.191,0
2025-08-14T02:39:44.093000,1.094293,-0.018006,0,0,4364.191,0
2025-08-14T02:39:49.104000,1.094654,-0.012469,0,0,4364.191,0
2025-08-14T02:39:54.202000,1.093931,-0.023177,0,0,4364.191,0
2025-08-14T02:39:59.213000,1.095197,-0.0136,0,0,4364.191,0
2025-08-14T02:40:04.310000,1.095016,-0.003969,0,0,4364.191,0
2025-08-14T02:40:09.322000,1.09375,-0.014705,0,0,4364.191,0
2025-08-14T02:40:14.419000,1.094654,-0.01215,0,0,4364.191,0
2025-08-14T02:40:19.430000,1.093931,-0.007364,0,0,4364.191,0
2025-08-14T02:40:24.528000,1.094293,-0.009052,0,0,4364.191,0
2025-08-14T02:40:29.539000,1.094112,-0.011521,0,0,4364.191,0
2025-08-14T02:40:34.637000,1.093931,-0.007363,0,0,4364.191,0
2025-08-14T02:40:39.648000,1.095016,0.001132,0,0,4364.191,0
2025-08-14T02:40:44.746000,1.094293,-0.001112,0,0,4364.191,0
2025-08-14T02:40:49.757000,1.095197,0.004911,0,0,4364.191,0
2025-08-14T02:40:54.854000,1.094293,-0.002842,0,0,4364.191,0
2025-08-14T02:40:59.866000,1.094654,-0.001119,0,0,4364.191,0
2025-08-14T02:41:04.963000,1.093931,-0.001951,0,0,4364.191,0
2025-08-14T02:41:09.974000,1.09375,0.001134,0,0,4364.191,0
2025-08-14T02:41:15.072000,1.094112,0.012893,0,0,4364.191,0
2025-08-14T02:41:20.083000,1.09375,0.003463,0,0,4364.191,0
2025-08-14T02:41:25.181000,1.094112,0.005663,0,0,4364.191,0
2025-08-14T02:41:30.192000,1.093931,0.003953,0,0,4364.191,0
2025-08-14T02:41:35.290000,1.093931,0.004219,0,0,4364.191,0
2025-08-14T02:41:40.301000,1.094112,0.010194,0,0,4364.191,0
2025-08-14T02:41:45.398000,1.094654,0.011312,0,0,4364.191,0
2025-08-14T02:41:50.410000,1.094293,0.011081,0,0,4364.191,0
2025-08-14T02:41:55.507000,1.094112,0.010195,0,0,4364.191,0
2025-08-14T02:42:00.518000,1.094654,0.009038,0,0,4364.191,0
2025-08-14T02:42:05.616000,1.094112,0.008751,0,0,4364.191,0
2025-08-14T02:42:10.627000,1.093388,0.010204,0,0,4364.191,0
2025-08-14T02:42:15.725000,1.093388,0.002267,0,0,4364.191,0
2025-08-14T02:42:20.736000,1.095197,0.00901,0,0,4364.191,0
2025-08-14T02:42:25.834000,1.094112,0.004219,0,0,4364.191,0
2025-08-14T02:42:30.845000,1.093388,0.002836,0,0,4364.191,0
2025-08-14T02:42:35.942000,1.093207,0.00396,0,0,4364.191,0
2025-08-14T02:42:40.954000,1.093207,0.011459,0,0,4364.191,0
2025-08-14T02:42:46.051000,1.093027,0.006794,0,0,4364.191,0
2025-08-14T02:42:51.062000,1.09375,0.0034,0,0,4364.191,0
2025-08-14T02:42:56.160000,1.092846,-0.002266,0,0,4364.191,0
2025-08-14T02:43:01.171000,1.09375,-0.001129,0,0,4364.191,0
2025-08-14T02:43:06.269000,1.092484,-0.003351,0,0,4364.191,0
2025-08-14T02:43:11.280000,1.093388,-0.000252,0,0,4364.191,0
2025-08-14T02:43:16.378000,1.094112,0.001136,0,0,4364.191,0
2025-08-14T02:43:21.389000,1.093207,0.001063,0,0,4364.191,0.169448
2025-08-14T02:43:26.486000,1.09375,-6.3e-05,0,0,4364.191,0.169448
2025-08-14T02:43:31.498000,1.094112,2e-06,0,0,4364.191,0
2025-08-14T02:43:36.595000,1.094293,-0.00624,0,0,4364.191,0
2025-08-14T02:43:41.606000,1.09375,6.3e-05,0,0,4364.191,0
2025-08-14T02:43:46.704000,1.093027,-2e-06,0,0,4364.191,0
2025-08-14T02:43:51.715000,1.092484,-0.003397,0,0,4364.191,0
2025-08-14T02:43:56.813000,1.093388,0.002819,0,0,4364.191,0
2025-08-14T02:44:01.824000,1.092484,0.000125,0,0,4364.191,0
2025-08-14T02:44:06.922000,1.093027,0.001136,0,0,4364.191,0
2025-08-14T02:44:11.933000,1.092846,0.006198,0,0,4364.191,0
2025-08-14T02:44:17.030000,1.093027,0.00233,0,0,4364.191,0
2025-08-14T02:44:22.042000,1.09375,0.0051,0,0,4364.191,0
2025-08-14T02:44:27.139000,1.093027,0.003379,0,0,4364.191,0
2025-08-14T02:44:32.150000,1.092484,0.004407,0,0,4364.191,0
2025-08-14T02:44:37.248000,1.092484,0.002268,0,0,4364.191,0
2025-08-14T02:44:42.259000,1.095558,0.063402,0,0,4364.191,0
2025-08-14T02:44:47.357000,1.093388,0.141221,0,0.135324,4364.191,0
2025-08-14T02:44:52.368000,1.095739,0.177382,0,0.180432,4364.204,0
2025-08-14T02:45:02.477000,1.096101,0.155324,0,0.210504,4364.238,0
2025-08-14T02:45:07.574000,1.095197,0.227765,0,0.218022,4364.255,0
2025-08-14T02:45:12.586000,1.095016,0.238048,0,0.218022,4364.272,0
2025-08-14T02:45:17.683000,1.093388,0.232701,0,0.218022,4364.289,0
2025-08-14T02:45:22.694000,1.093931,0.227416,0,0.218022,4364.31,0
2025-08-14T02:45:27.792000,1.092846,0.202296,0,0.218022,4364.327,0
2025-08-14T02:45:32.803000,1.092122,0.219873,0,0.218022,4364.344,0
2025-08-14T02:45:37.901000,1.093207,0.208335,0,0.218022,4364.361,0
2025-08-14T02:45:42.912000,1.094654,0.211337,0,0.218022,4364.378,0
2025-08-14T02:45:48.010000,1.094112,0.216977,0,0.218022,4364.395,0
2025-08-14T02:45:53.021000,1.093931,0.204056,0,0.218022,4364.412,0
2025-08-14T02:45:58.118000,1.094654,0.205128,0,0.218022,4364.43,0
2025-08-14T02:46:03.130000,1.093027,0.175213,0,0.218022,4364.447,0
2025-08-14T02:46:13.238000,1.093388,0.173351,0,0.22554,4364.482,0
2025-08-14T02:46:18.336000,1.090314,0.165272,0,0.218022,4364.5,0
2025-08-14T02:46:23.347000,1.090676,0.161555,0,0.218022,4364.518,0
2025-08-14T02:46:28.358000,1.092484,0.139391,0,0.218022,4364.535,0
2025-08-14T02:46:33.456000,1.092484,0.150064,0,0.218022,4364.552,0
2025-08-14T02:46:38.467000,1.091942,0.136062,0,0.218022,4364.57,0
2025-08-14T02:46:43.565000,1.092303,0.127534,0,0.218022,4364.587,0
2025-08-14T02:46:48.576000,1.09158,0.133491,0,0.218022,4364.604,0
2025-08-14T02:46:53.674000,1.093027,0.124414,0,0.218022,4364.622,0
2025-08-14T02:46:58.685000,1.092122,0.147893,0,0.218022,4364.644,0
2025-08-14T02:47:03.782000,1.092122,0.149568,0,0.218022,4364.662,0
2025-08-14T02:47:08.794000,1.092122,0.147839,0,0.218022,4364.679,0
2025-08-14T02:47:13.891000,1.092122,0.132775,0,0.218022,4364.696,0
2025-08-14T02:47:18.902000,1.092846,0.14554,0,0.218022,4364.714,0
2025-08-14T02:47:24,1.092846,0.153932,0,0.22554,4364.731,0
2025-08-14T02:47:29.011000,1.093931,0.14544,0,0.218022,4364.749,0
2025-08-14T02:47:34.109000,1.091399,0.113897,0,0.218022,4364.767,0
2025-08-14T02:47:39.120000,1.093388,0.11843,0,0.218022,4364.784,0.173482
2025-08-14T02:47:44.218000,1.093931,0.127625,0,0.218022,4364.802,0.173482
2025-08-14T02:47:49.229000,1.092484,0.12356,0,0.218022,4364.819,0.173482
2025-08-14T02:47:54.326000,1.09375,0.118136,0,0.22554,4364.836,0.173482
2025-08-14T02:47:59.338000,1.09592,0.134298,0,0.22554,4364.854,0.173482
2025-08-14T02:48:04.435000,1.095739,0.149045,0,0.218022,4364.872,0
2025-08-14T02:48:09.446000,1.098633,0.133869,0,0.218022,4364.889,0
2025-08-14T02:48:14.544000,1.099175,0.136936,0,0.218022,4364.907,0
2025-08-14T02:48:19.555000,1.097729,0.160893,0,0.218022,4364.925,0
2025-08-14T02:48:24.653000,1.097729,0.16686,0,0.218022,4364.942,0
2025-08-14T02:48:29.664000,1.097005,0.159539,0,0.218022,4364.959,0
2025-08-14T02:48:34.762000,1.097909,0.142985,0,0.218022,4364.98,0
2025-08-14T02:48:39.773000,1.10026,0.131465,0,0.218022,4364.998,0
2025-08-14T02:48:44.870000,1.098452,0.127594,0,0.218022,4365.016,0
2025-08-14T02:48:49.882000,1.097367,0.126241,0,0.218022,4365.033,0
2025-08-14T02:48:54.979000,1.098271,0.151339,0,0.218022,4365.05,0
2025-08-14T02:48:59.990000,1.100622,0.168546,0,0.22554,4365.068,0
2025-08-14T02:49:05.088000,1.100622,0.165652,0,0.218022,4365.085,0
2025-08-14T02:49:10.099000,1.10008,0.18417,0,0.218022,4365.103,0
2025-08-14T02:49:15.197000,1.099175,0.180893,0,0.218022,4365.12,0
2025-08-14T02:49:20.208000,1.097548,0.180948,0,0.218022,4365.138,0
2025-08-14T02:49:25.306000,1.100984,0.189822,0,0.22554,4365.155,0
2025-08-14T02:49:30.317000,1.10008,0.200362,0,0.218022,4365.173,0
2025-08-14T02:49:35.414000,1.101526,0.193789,0,0.22554,4365.19,0
2025-08-14T02:49:40.426000,1.099537,0.198284,0,0.218022,4365.208,0
2025-08-14T02:49:45.523000,1.098633,0.191296,0,0.218022,4365.225,0
2025-08-14T02:49:50.534000,1.099537,0.188818,0,0.218022,4365.242,0
2025-08-14T02:49:55.632000,1.101346,0.166029,0,0.218022,4365.26,0
2025-08-14T02:50:00.643000,1.097367,0.172135,0,0.218022,4365.277,0
2025-08-14T02:50:05.741000,1.100441,0.163827,0,0.218022,4365.294,0
2025-08-14T02:50:10.752000,1.098452,0.167539,0,0.218022,4365.315,0
2025-08-14T02:50:15.850000,1.098452,0.181346,0,0.218022,4365.333,0
2025-08-14T02:50:20.861000,1.088867,0.179697,0,0.218022,4365.35,0
2025-08-14T02:50:25.958000,1.107494,0.174275,0,0.22554,4365.368,0
2025-08-14T02:50:30.970000,1.101888,0.183036,0,0.218022,4365.385,0
2025-08-14T02:50:36.067000,1.088325,0.176836,0,0.218022,4365.402,0
2025-08-14T02:50:41.078000,1.065357,0.182585,0,0.218022,4365.419,0
2025-08-14T02:50:46.176000,1.034433,0.175651,0,0.218022,4365.437,0
2025-08-14T02:50:51.187000,0.895363,0.172821,0,0.218022,4365.454,0
2025-08-14T02:50:56.285000,0.811632,0.160678,0,0.218022,4365.471,0
2025-08-14T02:51:01.296000,0.630425,0.16094,0,0.218022,4365.488,0
2025-08-14T02:51:11.405000,0.562247,0.171505,0,0.218022,4365.522,0.173482
2025-08-14T02:51:16.416000,0.739837,0.16604,0,0.218022,4365.539,0.177516
2025-08-14T02:51:21.514000,0.761538,0.166433,0,0.218022,4365.557,0.173482
2025-08-14T02:51:26.611000,1.114185,0.171188,0,0.218022,4365.574,0.177516
2025-08-14T02:51:31.622000,1.110207,0.152978,0,0.218022,4365.591,0.173482
2025-08-14T02:51:41.731000,1.336986,0.12202,0,0.218022,4365.626,0.177516
2025-08-14T02:51:46.829000,1.334635,0.129762,0,0.22554,4365.643,0.177516
2025-08-14T02:51:51.840000,3.352684,0.116732,0,0.22554,4365.664,0.173482
2025-08-14T02:51:56.851000,1.230288,0.128048,0,0.218022,4365.682,0
2025-08-14T02:52:01.949000,0.850875,0.143299,0,0.218022,4365.699,0
2025-08-14T02:52:06.960000,0.981807,0.103724,0,0.218022,4365.716,0
2025-08-14T02:52:12.058000,0.979818,0.094833,0,0.218022,4365.733,0
2025-08-14T02:52:22.166000,0.983796,0.103106,0,0.218022,4365.768,0
2025-08-14T02:52:27.178000,2.712854,0.108628,0,0.218022,4365.785,0
2025-08-14T02:52:32.275000,2.712854,0.100106,0,0.218022,4365.802,0
2025-08-14T02:52:37.286000,2.712854,0.069691,0,0.218022,4365.819,0
2025-08-14T02:52:42.384000,2.712854,0.078015,0,0.218022,4365.837,0
2025-08-14T02:52:47.395000,2.712854,0.079204,0,0.218022,4365.854,0
2025-08-14T02:52:52.493000,0.338903,0.081588,0,0.218022,4365.871,0
2025-08-14T02:52:57.504000,-0.013021,0.084865,0,0.218022,4365.889,0.173482
2025-08-14T02:53:02.602000,-0.016276,0.076814,0,0.218022,4365.906,0.177516
2025-08-14T02:53:07.613000,-0.016457,0.082174,0,0.218022,4365.923,0.177516
2025-08-14T02:53:12.710000,-0.016276,0.073874,0,0.22554,4365.94,0.177516
2025-08-14T02:53:17.722000,-0.016276,0.055849,0,0.218022,4365.958,0.177516
2025-08-14T02:53:22.819000,3.356662,0.08978,0,0.218022,4365.979,0.173482
2025-08-14T02:53:27.830000,3.369141,0.085565,0,0.218022,4365.996,0
2025-08-14T02:53:32.928000,3.369683,0.084878,0,0.218022,4366.013,0
2025-08-14T02:53:43.037000,2.709599,0.052708,0,0.172914,4366.048,0
2025-08-14T02:53:48.048000,4.474103,0.031236,0,0,4366.055,0
2025-08-14T02:53:53.146000,0.042318,0.032299,0,0,4366.055,0
2025-08-14T02:53:58.157000,0.352286,0.028332,0,0,4366.055,0
2025-08-14T02:54:03.254000,0.988498,0.021512,0,0,4366.055,0
2025-08-14T02:54:08.266000,0.98669,0.022037,0,0,4366.055,0
2025-08-14T02:54:13.363000,0.987232,0.031172,0,0,4366.055,0
2025-08-14T02:54:18.374000,0.987956,0.03062,0,0,4366.055,0
2025-08-14T02:54:23.472000,0.892108,0.029591,0,0,4366.055,0
2025-08-14T02:54:28.483000,0.573098,0.019268,0,0,4366.055,0
2025-08-14T02:54:33.581000,0.991753,0.023233,0,0,4366.055,0
2025-08-14T02:54:34.099000,,,,,,
