井深_m,水泥平均浓度,前置液隔离液平均浓度,平均有效顶替效率,钻井液平均浓度,宽边有效效率,中线有效效率,窄边有效效率,宽边水泥浓度,中线水泥浓度,窄边水泥浓度,宽边前置液隔离液浓度,中线前置液隔离液浓度,窄边前置液隔离液浓度,环空间隙_m,偏心度指标,居中度
7092.077697841727,0.5740610915224921,0.0,0.45273061026191,0.4259389084775081,0.9467496284724208,0.5098585666495541,0.0,1.0,0.9717966423619493,4.559095913473024e-24,0.0,0.0,0.0,0.026859355913890697,0.527257301883076,0.47274269811692404
7085.517266187051,0.5639998342607114,0.0,0.44250573940313526,0.436000165739289,0.9617467168945069,0.4888853777686136,0.0,1.0,0.9642380256625805,3.949013635163022e-24,0.0,0.0,0.0,0.026859355913890694,0.5279353467848824,0.4720646532151176
7078.956834532374,0.48731029575521695,0.0,0.35541944762313493,0.5126897042447829,0.8243248988499801,0.4657901236434003,0.0,1.0,0.9536532252229277,3.416305851488378e-24,0.0,0.0,0.0,0.026859355913890708,0.5286133916866891,0.471386608313311
7072.396402877698,0.4884832388242651,0.0,0.37219693963435246,0.5115167611757347,0.0,0.4397937435068655,0.0,0.0,0.9389137969603029,2.9457621361620708e-24,0.0,0.0,0.0,0.026859355913890704,0.5292914365884955,0.4707085634115045
7065.835971223022,0.47360841426171557,0.0,0.3406414571074089,0.5263915857382844,0.0,0.4106413677540656,0.0,0.0,0.9191568910169406,2.5320550607450324e-24,0.0,0.0,0.0,0.026859355913890704,0.529969481490302,0.470030518509698
7059.275539568345,0.468347277894081,0.0,0.3313059546985587,0.5316527221059192,0.0,0.37876815395158553,0.0,0.0,0.8930615146588035,2.1791429527386476e-24,0.0,0.0,0.0,0.026859355913890704,0.5306475263921085,0.46935247360789145
7052.715107913669,0.44337111680265917,0.0,0.3307061124549187,0.5566288831973408,0.0,0.3440592858773614,0.0,0.0,0.8582152823328026,1.8790381672593382e-24,0.0,0.0,0.0,0.026859355913890704,0.531325571293915,0.468674428706085
7046.154676258993,0.48130134452836876,0.0,0.36274818431399797,0.5186986554716312,0.0,0.3062782812631807,0.0,0.0,0.8119948590981385,1.6115959221891967e-24,0.0,0.0,0.0,0.026859355913890708,0.5320036161957216,0.4679963838042785
7039.594244604317,0.4195136255088254,0.0,0.29662096604415567,0.5804863744911745,0.0,0.2666683810737337,0.0,0.0,0.7544963988268742,1.3836848258535181e-24,0.0,0.0,0.0,0.026859355913890704,0.532681661097528,0.46731833890247204
7033.03381294964,0.4063319183410974,0.0,0.28418380625244083,0.5936680816589025,0.0,0.2279426855442028,0.0,0.0,0.6893724529554437,1.2026414109723315e-24,0.0,0.0,0.0,0.026859355913890704,0.5333597059993346,0.4666402940006654
