time_s,time_min,stage,bulk_cement_fill,effective_efficiency,front_wide_m,front_narrow_m,front_mid_m,channeling_index,mixing_index,instability_proxy,instability_index,mean_wall_mud,mean_cement,mean_mud
8840.0,147.33333333333334,井浆替入2,0.5701230754460026,0.5701230754460026,1496.5712164328656,1152.6988657314628,1433.6086733466932,0.14228456913821771,0.18498455328260796,0.3417652408540643,0.06606930715637782,0.0,0.5515848551125176,0.03218316749656175
8844.0,147.4,井浆替入2,0.5711313988133709,0.5711313988133709,1496.5712164328656,1152.6988657314628,1438.4519458917835,0.14228456913821771,0.18528379359346026,0.34148468055774983,0.06601690091169621,0.0,0.5526539082522584,0.03205929780127518
8848.0,147.46666666666667,井浆替入2,0.5721396895910721,0.5721396895910721,1501.4144889779557,1157.542138276553,1438.4519458917835,0.14228456913821763,0.185582856954038,0.3412023569042838,0.0659641623186129,0.0,0.5537229820513037,0.03193591574903237
8852.0,147.53333333333333,井浆替入2,0.5731479421173231,0.5731479421173231,1506.257761523046,1157.542138276553,1443.2952184368737,0.1442885771542489,0.1858817311353268,0.3457202977050332,0.06680776485066953,0.0,0.5547920994356323,0.03181300291737124
8856.0,147.6,井浆替入2,0.5741561504241571,0.5741561504241571,1506.257761523046,1162.3854108216433,1443.2952184368737,0.14228456913821763,0.18618040267364971,0.3406337654047211,0.065857939311459,0.0,0.555861276248258,0.03169054361513724
8860.0,147.66666666666666,井浆替入2,0.5751643077315818,0.5751643077315818,1511.1010340681362,1162.3854108216433,1448.1384909819637,0.1442885771542489,0.18647885793548166,0.3451416182070216,0.06669975475763046,0.0,0.5569305199448983,0.031568527583421005
8864.0,147.73333333333332,井浆替入2,0.5761724078506061,0.5761724078506061,1511.1010340681362,1167.2286833667333,1452.981763527054,0.14228456913821771,0.1867770842227018,0.3400614511181518,0.06575100862237615,0.0,0.5579998301939887,0.03144694787690132
8868.0,147.8,井浆替入2,0.5771804452146937,0.5771804452146937,1515.9443066132262,1167.2286833667333,1452.981763527054,0.1442885771542489,0.18707507159961057,0.34455984780530813,0.06659115514803038,0.0,0.5590691982599519,0.03132580109122503
8872.0,147.86666666666667,井浆替入2,0.5781884145953352,0.5781884145953352,1520.7875791583165,1172.0719559118236,1457.8250360721443,0.1442885771542489,0.18737280993625982,0.34426811425556547,0.06653669222404568,0.0,0.5601386061705489,0.031205086749343292
8876.0,147.93333333333334,井浆替入2,0.579196311681999,0.579196311681999,1520.7875791583165,1172.0719559118236,1457.8250360721443,0.1442885771542489,0.1876702925253801,0.34397592630566587,0.06648214128410734,0.0,0.5612080265692337,0.031084808855135027
8880.0,148.0,井浆替入2,0.5802041328540988,0.5802041328540988,1525.6308517034067,1176.9152284569136,1462.6683086172343,0.144288577154249,0.18796751303480058,0.3436833440562244,0.06642751353481258,0.0,0.5622774219730462,0.03096497487533388
8884.0,148.06666666666666,井浆替入2,0.581211875399794,0.581211875399794,1525.6308517034067,1176.9152284569136,1462.6683086172343,0.144288577154249,0.18826446602384628,0.34339040762772666,0.06637281645456572,0.0,0.5633467446610404,0.030845595315521716
8888.0,148.13333333333333,井浆替入2,0.582219538260721,0.582219538260721,1530.4741242484968,1181.7585010020039,1467.5115811623245,0.1442885771542489,0.18856114840148192,0.34309713906066197,0.06631805414731684,0.0,0.564415937808073,0.030726684543741157
