井深_m,水泥平均浓度,前置液隔离液平均浓度,平均有效顶替效率,钻井液平均浓度,宽边有效效率,中线有效效率,窄边有效效率,宽边水泥浓度,中线水泥浓度,窄边水泥浓度,宽边前置液隔离液浓度,中线前置液隔离液浓度,窄边前置液隔离液浓度,环空间隙_m,偏心度指标,居中度
7144.561151079137,0.9786265355425681,0.0,0.9664375936538394,0.021373464457431882,0.9999719286049288,0.9999991187742436,2.1081308199377823e-05,0.9999719286123349,0.9999999980565928,0.011015536152107621,0.0,0.0,0.0,0.02433057578385545,0.548303843782117,0.451696156217883
7138.000719424461,0.9841344938813946,0.0,0.971736926782181,0.015865506118605675,0.9999591888861071,0.9999990664331639,0.0006983000567986338,0.9999591888967727,0.9999999969126194,0.05384878206414767,0.0,0.0,0.0,0.02479244026213584,0.5397293484069905,0.46027065159300945
7131.440287769785,0.98538581416039,0.0,0.9730737097184469,0.014614185839609651,0.999969262653737,0.9999988551933319,0.0040046654501823525,0.9999692626846274,0.999999995000622,0.12249380062902085,0.0,0.0,0.0,0.026577499461509457,0.5065897965056558,0.4934102034943441
7124.879856115108,0.9856236922417808,0.0,0.9717573436094511,0.014376307758219267,0.9999999999610428,0.9999987987261066,0.004894652264023504,1.0,0.9999999923763763,0.1443304591204274,0.0,0.0,0.0,0.02691305303546414,0.5003602579650563,0.4996397420349436
7118.319424460432,0.9844120490662233,0.0,0.9682918513046663,0.015587950933776998,0.9999999999599093,0.9999987776877298,0.002514288358978213,1.0,0.9999999884369404,0.11436180295127395,0.0,0.0,0.0,0.026859355913890704,0.5013571428571427,0.4986428571428573
7111.758992805756,0.9814187644944908,0.0,0.9650340124929733,0.018581235505509056,0.9999999999572663,0.999998746164484,0.0007743074820286086,1.0,0.9999999821791671,0.0682206887216929,0.0,0.0,0.0,0.026859355913890704,0.5013571428571427,0.4986428571428573
7105.198561151079,0.9781652581937956,0.0,0.9618329249200568,0.02183474180620449,0.9999999999575467,0.99999870935955,0.00018384584221853124,1.0,0.9999999723300791,0.03525612022623289,0.0,0.0,0.0,0.026859355913890704,0.5013571428571427,0.4986428571428573
7098.638129496403,0.9759889894908439,0.0,0.9591061478713798,0.024011010509156137,0.9999969808918993,0.999998666825487,4.015589047982749e-05,0.9999969809360747,0.9999999572869939,0.017477912033693248,0.0,0.0,0.0,0.026859355913890704,0.5013571428571427,0.4986428571428573
7092.077697841727,0.974490846595545,0.0,0.9566987057870134,0.025509153404455392,0.9997816065712833,0.9999986207422602,9.068051725102319e-06,0.9997816066212439,0.9999999354741356,0.008720608822048925,0.0,0.0,0.0,0.026859355913890704,0.5013571428571427,0.4986428571428573
7085.517266187051,0.9730180952975227,0.0,0.9546932669513588,0.026981904702477726,0.9994259027297325,0.9999985677522713,2.470309449276752e-06,0.9994259027853172,0.9999999056989607,0.004663986235733302,0.0,0.0,0.0,0.026859355913890704,0.5013571428571427,0.4986428571428573
