井深_m,水泥平均浓度,平均有效顶替效率,钻井液平均浓度,宽边有效效率,中线有效效率,窄边有效效率,宽边水泥浓度,中线水泥浓度,窄边水泥浓度,环空间隙_m,偏心度指标,居中度
5869.859719438878,0.8492141096904071,0.8377486954213339,0.1507856941308322,0.9922555853625624,0.9202043407789084,0.0072638487347725334,0.9922555853625675,0.9202044141496837,0.07716541161080726,0.046402570245496995,0.32999999999999996,0.67
5864.91382765531,0.8485414504481539,0.837061821129678,0.1514583479981213,0.9921858895225791,0.9196798809852785,0.006904440360338612,0.9921858895225841,0.9196799556685686,0.07537427330587532,0.046402570245496995,0.32999999999999996,0.67
5859.967935871744,0.8478637780324437,0.836370532271463,0.15213601477734295,0.9921156966613116,0.9191507026211174,0.006556856529647403,0.9921156966613169,0.9191507788389695,0.07359564871194474,0.046402570245496995,0.32999999999999996,0.67
5855.022044088177,0.8471803857068807,0.83567394612273,0.15281940121003645,0.9920450025386334,0.9186166664214841,0.0062207793294564604,0.9920450025386383,0.9186167449414747,0.07182740729495776,0.046402570245496995,0.32999999999999996,0.67
5850.076152304609,0.846490465943983,0.8349704014371373,0.15350931482300845,0.9919738027969613,0.9180776075942391,0.005896040290307947,0.9919738027969667,0.9180776879367007,0.07006827976282391,0.046402570245496995,0.32999999999999996,0.67
5845.130260521042,0.845793030781397,0.8342585062599969,0.1542067435717165,0.9919020929488496,0.9175333278741611,0.0055825397679314095,0.991902092948855,0.9175334097364398,0.06831781090602326,0.046402570245496995,0.32999999999999996,0.67
5840.184368737475,0.8450869156269349,0.8335373398092171,0.15491285203647542,0.9918298683611295,0.916983592894068,0.005280174570230071,0.9918298683611346,0.916983675929482,0.0665758364731219,0.046402570245496995,0.32999999999999996,0.67
5835.238476953908,0.8443707826029844,0.8328059942574657,0.15562897808080123,0.9917571242387043,0.9164281327252054,0.004988837675908896,0.9917571242387101,0.9164282167681317,0.06484225237681443,0.046402570245496995,0.32999999999999996,0.67
5830.29258517034,0.8436432086674709,0.8320635902162355,0.15635654473360394,0.9916838556130433,0.9158666512908822,0.00470847501654606,0.991683855613049,0.915866735718546,0.06311737249292489,0.046402570245496995,0.32999999999999996,0.67
5825.346693386773,0.8429029038501266,0.8313094107252778,0.15709684195490814,0.9916100573394148,0.9152988372578643,0.00443913865942138,0.9916100573394202,0.9152989218699591,0.06140254931991061,0.046402570245496995,0.32999999999999996,0.67
5820.400801603207,0.8421489190350129,0.8305430260100768,0.15785081885270724,0.9915357241028392,0.9147243756515587,0.004180992028232102,0.9915357241028449,0.9147244608212648,0.059700540646765395,0.046402570245496995,0.32999999999999996,0.67
5815.454909819639,0.8413807569107804,0.8297642417232531,0.15861897272888414,0.9914608504287207,0.9141429546637573,0.003934265813823906,0.9914608504287262,0.9141430407610656,0.05801536949804385,0.046402570245496995,0.32999999999999996,0.67
5810.509018036072,0.8405983583720623,0.8289728864910804,0.15940136267141658,0.991385430692321,0.9135542651950965,0.003699181375762509,0.9913854306923268,0.9135543528369082,0.05635178516108974,0.046402570245496995,0.32999999999999996,0.67
5805.563126252505,0.8398019966397295,0.8281690226170103,0.16019771542672667,0.9913094591227247,0.9129579983457702,0.003475871721495524,0.9913094591227305,0.9129580879272577,0.05471459883044526,0.046402570245496995,0.32999999999999996,0.67
5800.6172344689385,0.8389921477461256,0.8273527717556264,0.1610075549078317,0.9912329298006007,0.9123538404038612,0.003264340460953238,0.9912329298006067,0.912353933215427,0.05310814814873797,0.046402570245496995,0.32999999999999996,0.67
5795.671342685371,0.8381693949929332,0.826524327874467,0.16183029773196078,0.9911558366521995,0.9117414741775917,0.0030644500197265973,0.9911558366522059,0.9117415707750482,0.05153601311067868,0.046402570245496995,0.32999999999999996,0.67
5790.725450901804,0.8373343806723359,0.8256839676660069,0.16266530149777159,0.9910781734427201,0.9111205795440279,0.0028759288396696036,0.9910781734427264,0.9111206776718437,0.050000939596067086,0.046402570245496995,0.32999999999999996,0.67
5785.779559118237,0.8364877779025364,0.8248320741769714,0.16351189295171142,0.9909999337706374,0.9104908257907258,0.0026983858812947336,0.9909999337706437,0.9104909245149128,0.048504837734881026,0.046402570245496995,0.32999999999999996,0.67
5780.833667334669,0.83563023753926,0.8239691146170421,0.16436942108257724,0.9909211110629347,0.9098518720256014,0.0025313278626264138,0.9909211110629411,0.9098519723846497,0.04704875353710193,0.046402570245496995,0.32999999999999996,0.67
5775.887775551102,0.8347621593296328,0.8230954281508671,0.1652374859782637,0.9908416985741745,0.9092033823584564,0.002374181842797723,0.9908416985741811,0.9092034841159016,0.045632814538270915,0.046402570245496995,0.32999999999999996,0.67
5770.941883767535,0.8338840473211221,0.8222115801185714,0.1661155834296265,0.9907616893899468,0.9085450363930703,0.00222632680349396,0.9907616893899535,0.9085451388951504,0.0442562274687435,0.046402570245496995,0.32999999999999996,0.67
5765.9959919839675,0.8329964237715477,0.821318265589735,0.1670031910316896,0.9906810764307906,0.9078765325892901,0.0020871336067318216,0.9906810764307974,0.9078766351541194,0.042917408794209154,0.046402570245496995,0.32999999999999996,0.67
